;id;en;full_ssp_name;lat;lng;type;time;date;file
2358;224701;Rufous-bellied Antwren;Isleria_guttata_;7.25;-65.0;alarm call;06:30;1997-03-25;https://www.xeno-canto.org/224701/download
2359;224700;Rufous-bellied Antwren;Isleria_guttata_;7.25;-65.0;call;07:00;1997-03-25;https://www.xeno-canto.org/224700/download
2360;202912;Rufous-bellied Antwren;Isleria_guttata_;5.05;-66.2333;song;?;2009-03-09;https://www.xeno-canto.org/202912/download
2361;247031;Dusky-throated Antshrike;Thamnomanes_ardesiacus_;7.5591;-60.9225;call, song;00:00;2014-02-01;https://www.xeno-canto.org/247031/download
2362;247029;Dusky-throated Antshrike;Thamnomanes_ardesiacus_;7.5591;-60.9225;song;00:00;2015-02-04;https://www.xeno-canto.org/247029/download
2363;216493;Dusky-throated Antshrike;Thamnomanes_ardesiacus_;7.5591;-60.9225;call, song;08:00;2015-02-07;https://www.xeno-canto.org/216493/download
2364;170482;Dusky-throated Antshrike;Thamnomanes_ardesiacus_;6.2854;-61.3149;call;13:30;2007-01-02;https://www.xeno-canto.org/170482/download
2365;230626;Dusky-throated Antshrike;Thamnomanes_ardesiacus_;7.25;-65.0;song;10:30;1997-03-25;https://www.xeno-canto.org/230626/download
2366;224619;Dusky-throated Antshrike;Thamnomanes_ardesiacus_;7.5591;-60.9225;call, song;00:00;2015-02-09;https://www.xeno-canto.org/224619/download
2367;224603;Dusky-throated Antshrike;Thamnomanes_ardesiacus_;7.5591;-60.9225;song;00:00;2015-02-06;https://www.xeno-canto.org/224603/download
2368;230632;Cinereous Antshrike;Thamnomanes_caesius_;6.2;-61.4;call, song;07:00;2002-07-25;https://www.xeno-canto.org/230632/download
2369;230631;Cinereous Antshrike;Thamnomanes_caesius_;6.2;-61.4;song;07:00;2002-07-25;https://www.xeno-canto.org/230631/download
2370;230630;Cinereous Antshrike;Thamnomanes_caesius_;6.2;-61.3833333333;call;10:30;1994-10-22;https://www.xeno-canto.org/230630/download
2371;230646;Cinereous Antshrike;Thamnomanes_caesius_;7.25;-65.0;song;?;1993-10-30;https://www.xeno-canto.org/230646/download
2372;230645;Cinereous Antshrike;Thamnomanes_caesius_;7.25;-65.0;song, whee' call;10:00;1997-03-25;https://www.xeno-canto.org/230645/download
2373;230644;Cinereous Antshrike;Thamnomanes_caesius_;7.25;-65.0;song;10:00;1997-03-25;https://www.xeno-canto.org/230644/download
2374;230643;Cinereous Antshrike;Thamnomanes_caesius_;7.25;-65.0;call;10:00;1997-03-25;https://www.xeno-canto.org/230643/download
2375;230642;Cinereous Antshrike;Thamnomanes_caesius_;7.25;-65.0;song;07:30;1997-03-27;https://www.xeno-canto.org/230642/download
2376;202004;Cinereous Antshrike;Thamnomanes_caesius_glaucus;5.05;-66.2333;song;?;2009-03-10;https://www.xeno-canto.org/202004/download
2377;224217;Spot-tailed Antwren;Herpsilochmus_sticturus_;7.25;-65.0;song;08:00;1997-03-24;https://www.xeno-canto.org/224217/download
2378;12196;Spot-tailed Antwren;Herpsilochmus_sticturus_;7.1167;-64.9667;song;08:45;2007-01-05;https://www.xeno-canto.org/12196/download
2379;224220;Spot-tailed Antwren;Herpsilochmus_sticturus_;7.25;-65.0;call;08:00;1997-03-24;https://www.xeno-canto.org/224220/download
2380;224218;Spot-tailed Antwren;Herpsilochmus_sticturus_;6.2;-61.3833333333;song;10:15;1994-10-22;https://www.xeno-canto.org/224218/download
2381;203244;Todd's Antwren;Herpsilochmus_stictocephalus_;6.2854;-61.3149;song;?;2009-03-24;https://www.xeno-canto.org/203244/download
2382;224213;Todd's Antwren;Herpsilochmus_stictocephalus_;6.3;-61.2666666667;song;07:00;2002-08-03;https://www.xeno-canto.org/224213/download
2383;224212;Todd's Antwren;Herpsilochmus_stictocephalus_;6.3;-61.2666666667;song;07:00;1994-10-21;https://www.xeno-canto.org/224212/download
2384;170486;Todd's Antwren;Herpsilochmus_stictocephalus_;5.9656;-61.3917;call;08:00;2006-12-31;https://www.xeno-canto.org/170486/download
2385;247178;Roraiman Antwren;Herpsilochmus_roraimae_;5.9507;-61.4304;song;00:00;2010-04-25;https://www.xeno-canto.org/247178/download
2386;247177;Roraiman Antwren;Herpsilochmus_roraimae_;5.9507;-61.4304;song;00:00;2012-04-25;https://www.xeno-canto.org/247177/download
2387;247174;Roraiman Antwren;Herpsilochmus_roraimae_;5.9507;-61.4304;song;00:00;2015-02-08;https://www.xeno-canto.org/247174/download
2388;224154;Roraiman Antwren;Herpsilochmus_roraimae_;6.0;-61.3666666667;song;06:00;2002-07-26;https://www.xeno-canto.org/224154/download
2389;216704;Roraiman Antwren;Herpsilochmus_roraimae_;5.9507;-61.4304;call;17:00;2015-02-09;https://www.xeno-canto.org/216704/download
2390;216702;Roraiman Antwren;Herpsilochmus_roraimae_;5.9507;-61.4304;song;00:00;2015-02-10;https://www.xeno-canto.org/216702/download
2391;214755;Roraiman Antwren;Herpsilochmus_roraimae_;5.9507;-61.4304;song;10:00;2015-02-11;https://www.xeno-canto.org/214755/download
2392;202735;Roraiman Antwren;Herpsilochmus_roraimae_;5.9507;-61.4304;call;?;2009-03-21;https://www.xeno-canto.org/202735/download
2393;9922;Roraiman Antwren;Herpsilochmus_roraimae_;5.9656;-61.3917;song;08:30;2007-01-01;https://www.xeno-canto.org/9922/download
2394;354933;Roraiman Antwren;Herpsilochmus_roraimae_kathleenae;5.97;-61.425;female, male, song;07:00;2017-01-29;https://www.xeno-canto.org/354933/download
2395;354931;Roraiman Antwren;Herpsilochmus_roraimae_;5.97;-61.425;female, male, song;07:00;2017-01-29;https://www.xeno-canto.org/354931/download
2396;224159;Roraiman Antwren;Herpsilochmus_roraimae_;6.0;-61.3666666667;song;08:30;2002-08-02;https://www.xeno-canto.org/224159/download
2397;224158;Roraiman Antwren;Herpsilochmus_roraimae_;6.0;-61.3666666667;song;08:30;2002-08-02;https://www.xeno-canto.org/224158/download
2398;224157;Roraiman Antwren;Herpsilochmus_roraimae_;5.9666666667;-61.4;song;09:00;2002-08-01;https://www.xeno-canto.org/224157/download
2399;224156;Roraiman Antwren;Herpsilochmus_roraimae_;5.9666666667;-61.4;song;08:15;1994-10-20;https://www.xeno-canto.org/224156/download
2400;224155;Roraiman Antwren;Herpsilochmus_roraimae_;5.9666666667;-61.4;song;08:15;1994-10-20;https://www.xeno-canto.org/224155/download
2401;216703;Roraiman Antwren;Herpsilochmus_roraimae_;5.9507;-61.4304;call;00:00;2015-02-12;https://www.xeno-canto.org/216703/download
2402;214754;Roraiman Antwren;Herpsilochmus_roraimae_;5.9507;-61.4304;song;09:00;2015-02-10;https://www.xeno-canto.org/214754/download
2403;122737;Roraiman Antwren;Herpsilochmus_roraimae_;5.9132;-61.4355;call, male, song;08:45;2013-02-07;https://www.xeno-canto.org/122737/download
2404;224161;Rufous-winged Antwren;Herpsilochmus_rufimarginatus_frater;10.35;-68.2;song;09:15;1995-06-04;https://www.xeno-canto.org/224161/download
2405;202929;Rufous-winged Antwren;Herpsilochmus_rufimarginatus_frater;10.8687;-68.3128;song;?;2009-02-24;https://www.xeno-canto.org/202929/download
2406;661038;Rufous-winged Antwren;Herpsilochmus_rufimarginatus_;11.1888;-69.5464;aberrant, adult, song;07:00;2021-04-21;https://www.xeno-canto.org/661038/download
2407;224174;Rufous-winged Antwren;Herpsilochmus_rufimarginatus_frater;10.85;-68.3;song;06:00;1997-02-02;https://www.xeno-canto.org/224174/download
2408;224173;Rufous-winged Antwren;Herpsilochmus_rufimarginatus_frater;10.35;-68.2;song;09:15;1995-06-04;https://www.xeno-canto.org/224173/download
2409;22981;Rufous-winged Antwren;Herpsilochmus_rufimarginatus_;10.4392;-67.7687;song;8:30;2008-01-13;https://www.xeno-canto.org/22981/download
2410;254159;Plain Antvireo;Dysithamnus_mentalis_;8.299;-70.0851;song;00:00;2003-03-06;https://www.xeno-canto.org/254159/download
2411;254155;Plain Antvireo;Dysithamnus_mentalis_;8.299;-70.0851;song;00:00;2006-02-11;https://www.xeno-canto.org/254155/download
2412;222606;Plain Antvireo;Dysithamnus_mentalis_;9.9166666667;-62.9166666667;song;08:00;1995-01-15;https://www.xeno-canto.org/222606/download
2413;222605;Plain Antvireo;Dysithamnus_mentalis_;9.9166666667;-62.9166666667;song;08:00;1995-01-15;https://www.xeno-canto.org/222605/download
2414;197479;Plain Antvireo;Dysithamnus_mentalis_;8.8211;-70.5013;song;08:00;2009-10-10;https://www.xeno-canto.org/197479/download
2415;222622;Plain Antvireo;Dysithamnus_mentalis_;11.2;-69.7;call;08:00;1995-04-30;https://www.xeno-canto.org/222622/download
2416;222621;Plain Antvireo;Dysithamnus_mentalis_;10.6833333333;-62.6166666667;song;?;1994-04-01;https://www.xeno-canto.org/222621/download
2417;222620;Plain Antvireo;Dysithamnus_mentalis_;10.4166666667;-66.8;call;09:00;1997-07-19;https://www.xeno-canto.org/222620/download
2418;222619;Plain Antvireo;Dysithamnus_mentalis_;10.35;-68.2;call;10:00;2000-08-13;https://www.xeno-canto.org/222619/download
2419;222618;Plain Antvireo;Dysithamnus_mentalis_;10.35;-68.2;call;10:00;2000-08-13;https://www.xeno-canto.org/222618/download
2420;222617;Plain Antvireo;Dysithamnus_mentalis_;10.35;-68.2;call;10:00;2000-08-13;https://www.xeno-canto.org/222617/download
2421;222616;Plain Antvireo;Dysithamnus_mentalis_;10.3;-67.6166666667;song;?;1992-11-22;https://www.xeno-canto.org/222616/download
2422;222615;Plain Antvireo;Dysithamnus_mentalis_;10.25;-68.3;song;06:30;1997-05-06;https://www.xeno-canto.org/222615/download
2423;222614;Plain Antvireo;Dysithamnus_mentalis_;9.7166666667;-69.5833333333;rising call;10:00;1997-12-22;https://www.xeno-canto.org/222614/download
2424;222613;Plain Antvireo;Dysithamnus_mentalis_;9.7166666667;-69.5833333333;call;10:00;1997-12-22;https://www.xeno-canto.org/222613/download
2425;222612;Plain Antvireo;Dysithamnus_mentalis_;5.9666666667;-61.4;song;05:45;2002-08-01;https://www.xeno-canto.org/222612/download
2426;222611;Plain Antvireo;Dysithamnus_mentalis_;5.9666666667;-61.4;song;05:45;2002-08-01;https://www.xeno-canto.org/222611/download
2427;202512;White-streaked Antvireo;Dysithamnus_leucostictus_tucuyensis;10.3489;-67.6844;call;?;2009-03-03;https://www.xeno-canto.org/202512/download
2428;229177;Black-backed Antshrike;Thamnophilus_melanonotus_;10.85;-68.3;song;06:00;1997-02-02;https://www.xeno-canto.org/229177/download
2429;229176;Black-backed Antshrike;Thamnophilus_melanonotus_;10.85;-68.3;song;06:00;1997-02-02;https://www.xeno-canto.org/229176/download
2430;163405;Black-backed Antshrike;Thamnophilus_melanonotus_;10.8687;-68.3128;call?;?;2009-02-24;https://www.xeno-canto.org/163405/download
2431;13328;Black-backed Antshrike;Thamnophilus_melanonotus_;10.8687;-68.3128;song;06:20;2006-08-07;https://www.xeno-canto.org/13328/download
2432;12589;Black-backed Antshrike;Thamnophilus_melanonotus_;10.4181;-67.7873;song;07:45;2006-12-22;https://www.xeno-canto.org/12589/download
2433;6227;Black-backed Antshrike;Thamnophilus_melanonotus_;10.4181;-67.7873;Simple notes.;?;1985-03-16;https://www.xeno-canto.org/6227/download
2434;230721;Barred Antshrike;Thamnophilus_doliatus_;10.3333333333;-68.3;song;09:30;1997-12-23;https://www.xeno-canto.org/230721/download
2435;230720;Barred Antshrike;Thamnophilus_doliatus_;10.3333333333;-68.3;song;09:00;1997-12-23;https://www.xeno-canto.org/230720/download
2436;230719;Barred Antshrike;Thamnophilus_doliatus_;10.3166666667;-68.25;song;08:00;2003-07-22;https://www.xeno-canto.org/230719/download
2437;230718;Barred Antshrike;Thamnophilus_doliatus_;10.3166666667;-68.25;call;11:00;2002-08-09;https://www.xeno-canto.org/230718/download
2438;230717;Barred Antshrike;Thamnophilus_doliatus_;9.7166666667;-69.5833333333;call;10:00;1997-12-22;https://www.xeno-canto.org/230717/download
2439;225316;Barred Antshrike;Thamnophilus_doliatus_;7.5637;-69.4968;song;00:00;2010-02-14;https://www.xeno-canto.org/225316/download
2440;220934;Barred Antshrike;Thamnophilus_doliatus_;7.5637;-69.4968;song;00:00;2010-02-14;https://www.xeno-canto.org/220934/download
2441;219899;Barred Antshrike;Thamnophilus_doliatus_;8.609;-71.0563;song;00:00;0000-00-00;https://www.xeno-canto.org/219899/download
2442;163377;Barred Antshrike;Thamnophilus_doliatus_nigrescens;10.8687;-68.3128;song;?;2009-02-24;https://www.xeno-canto.org/163377/download
2443;254154;Barred Antshrike;Thamnophilus_doliatus_;7.5637;-69.4968;song;00:00;1997-01-22;https://www.xeno-canto.org/254154/download
2444;230734;Barred Antshrike;Thamnophilus_doliatus_;10.3333333333;-68.3;call;11:00;1997-03-16;https://www.xeno-canto.org/230734/download
2445;230733;Barred Antshrike;Thamnophilus_doliatus_;10.3333333333;-68.3;call;07:00;1996-08-14;https://www.xeno-canto.org/230733/download
2446;230732;Barred Antshrike;Thamnophilus_doliatus_;10.3166666667;-68.25;call;07:00;2003-07-22;https://www.xeno-canto.org/230732/download
2447;230731;Barred Antshrike;Thamnophilus_doliatus_;10.3166666667;-68.25;song;06:30;1995-06-11;https://www.xeno-canto.org/230731/download
2448;230730;Barred Antshrike;Thamnophilus_doliatus_;10.3166666667;-68.25;song;06:30;1995-06-11;https://www.xeno-canto.org/230730/download
2449;230729;Barred Antshrike;Thamnophilus_doliatus_;10.3166666667;-68.25;song;06:30;1995-06-11;https://www.xeno-canto.org/230729/download
2450;230728;Barred Antshrike;Thamnophilus_doliatus_;10.2166666667;-68.0833333333;call;08:00;1995-04-23;https://www.xeno-canto.org/230728/download
2451;230727;Barred Antshrike;Thamnophilus_doliatus_;9.8;-69.6;call;07:00;2000-08-06;https://www.xeno-canto.org/230727/download
2452;230726;Barred Antshrike;Thamnophilus_doliatus_;9.7166666667;-69.5833333333;call;11:00;1997-03-09;https://www.xeno-canto.org/230726/download
2453;147667;Barred Antshrike;Thamnophilus_doliatus_;7.7143;-69.3326;song;09:00;2009-02-25;https://www.xeno-canto.org/147667/download
2454;147571;Barred Antshrike;Thamnophilus_doliatus_;8.8863;-70.4877;song;10:30;2009-02-18;https://www.xeno-canto.org/147571/download
2455;8223;Barred Antshrike;Thamnophilus_doliatus_doliatus;10.6001;-62.5334;song;17:00;2002-05-05;https://www.xeno-canto.org/8223/download
2456;230755;Blackish-grey Antshrike;Thamnophilus_nigrocinereus_;5.0;-66.3833333333;song;?;1993-11-01;https://www.xeno-canto.org/230755/download
2457;230757;Blackish-grey Antshrike;Thamnophilus_nigrocinereus_;5.0;-66.3833333333;song;?;1993-11-15;https://www.xeno-canto.org/230757/download
2458;230756;Blackish-grey Antshrike;Thamnophilus_nigrocinereus_;5.0;-66.3833333333;soft calls;?;1993-11-01;https://www.xeno-canto.org/230756/download
2459;201846;Blackish-grey Antshrike;Thamnophilus_nigrocinereus_cinereoniger;4.8931;-66.2776;song;?;2009-03-08;https://www.xeno-canto.org/201846/download
2460;230660;White-shouldered Antshrike;Thamnophilus_aethiops_;7.25;-65.0;song;08:00;1997-03-26;https://www.xeno-canto.org/230660/download
2461;230659;White-shouldered Antshrike;Thamnophilus_aethiops_;7.25;-65.0;song;08:00;1997-03-26;https://www.xeno-canto.org/230659/download
2462;230668;White-shouldered Antshrike;Thamnophilus_aethiops_;7.25;-65.0;song;08:00;1997-03-26;https://www.xeno-canto.org/230668/download
2463;230664;White-shouldered Antshrike;Thamnophilus_aethiops_;5.0;-66.3833333333;call;?;1993-11-01;https://www.xeno-canto.org/230664/download
2464;230663;White-shouldered Antshrike;Thamnophilus_aethiops_;5.0;-66.3833333333;song;?;1993-11-15;https://www.xeno-canto.org/230663/download
2465;247072;Mouse-colored Antshrike;Thamnophilus_murinus_;7.5591;-60.9225;song;00:00;2014-01-10;https://www.xeno-canto.org/247072/download
2466;247071;Mouse-colored Antshrike;Thamnophilus_murinus_;7.5591;-60.9225;song;00:00;2015-02-01;https://www.xeno-canto.org/247071/download
2467;247070;Mouse-colored Antshrike;Thamnophilus_murinus_;7.5591;-60.9225;song;00:00;2010-12-04;https://www.xeno-canto.org/247070/download
2468;230746;Mouse-colored Antshrike;Thamnophilus_murinus_;8.05;-61.6666666667;song;?;1994-02-13;https://www.xeno-canto.org/230746/download
2469;216537;Mouse-colored Antshrike;Thamnophilus_murinus_;7.5591;-60.9225;song;00:00;2015-02-07;https://www.xeno-canto.org/216537/download
2470;230751;Mouse-colored Antshrike;Thamnophilus_murinus_;7.25;-65.0;song;09:30;1997-03-25;https://www.xeno-canto.org/230751/download
2471;230750;Mouse-colored Antshrike;Thamnophilus_murinus_;7.25;-65.0;song;09:00;1997-03-25;https://www.xeno-canto.org/230750/download
2472;230749;Mouse-colored Antshrike;Thamnophilus_murinus_;6.2;-61.4;call;08:30;1994-10-22;https://www.xeno-canto.org/230749/download
2473;230748;Mouse-colored Antshrike;Thamnophilus_murinus_;6.2;-61.4;call;08:30;1994-10-22;https://www.xeno-canto.org/230748/download
2474;230747;Mouse-colored Antshrike;Thamnophilus_murinus_;6.2;-61.4;call;08:30;1994-10-22;https://www.xeno-canto.org/230747/download
2475;202427;Mouse-colored Antshrike;Thamnophilus_murinus_murinus;6.2854;-61.3149;call;?;2009-03-24;https://www.xeno-canto.org/202427/download
2476;7286;Mouse-colored Antshrike;Thamnophilus_murinus_murinus;6.2834;-61.3001;call;10:45;2005-10-23;https://www.xeno-canto.org/7286/download
2477;41279;Black-crowned Antshrike;Thamnophilus_atrinucha_atrinucha;10.350046;-72.130737;song;11:15;2009-12-12;https://www.xeno-canto.org/41279/download
2478;247062;Northern Slaty Antshrike;Thamnophilus_punctatus_;7.5591;-60.9225;song;00:00;2014-04-22;https://www.xeno-canto.org/247062/download
2479;247061;Northern Slaty Antshrike;Thamnophilus_punctatus_;7.5591;-60.9225;song;00:00;1012-04-22;https://www.xeno-canto.org/247061/download
2480;247060;Northern Slaty Antshrike;Thamnophilus_punctatus_;7.5591;-60.9225;song;00:00;2015-02-01;https://www.xeno-canto.org/247060/download
2481;247059;Northern Slaty Antshrike;Thamnophilus_punctatus_;7.5591;-60.9225;call;00:00;2009-01-15;https://www.xeno-canto.org/247059/download
2482;247058;Northern Slaty Antshrike;Thamnophilus_punctatus_;7.5591;-60.9225;call;00:00;2010-05-05;https://www.xeno-canto.org/247058/download
2483;230783;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;10.5;-63.0;song;10:00;2003-07-29;https://www.xeno-canto.org/230783/download
2484;230782;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;7.25;-65.0;song;?;1993-11-03;https://www.xeno-canto.org/230782/download
2485;225249;Northern Slaty Antshrike;Thamnophilus_punctatus_;7.5591;-60.9225;call;00:00;2010-12-01;https://www.xeno-canto.org/225249/download
2486;216522;Northern Slaty Antshrike;Thamnophilus_punctatus_;7.5591;-60.9225;song;16:00;2015-02-05;https://www.xeno-canto.org/216522/download
2487;216521;Northern Slaty Antshrike;Thamnophilus_punctatus_;7.5591;-60.9225;song;00:00;2006-01-10;https://www.xeno-canto.org/216521/download
2488;216520;Northern Slaty Antshrike;Thamnophilus_punctatus_;7.5591;-60.9225;song;00:00;2008-01-15;https://www.xeno-canto.org/216520/download
2489;8242;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;6.2834;-61.3001;song;09:30;2002-05-13;https://www.xeno-canto.org/8242/download
2490;387219;Northern Slaty Antshrike;Thamnophilus_punctatus_;5.3899;-67.6175;song;12:30;2017-09-02;https://www.xeno-canto.org/387219/download
2491;230800;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;10.5;-63.0;song;06:15;2003-07-29;https://www.xeno-canto.org/230800/download
2492;230799;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;10.5;-63.0;call, song;06:00;2003-07-29;https://www.xeno-canto.org/230799/download
2493;230798;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;9.9166666667;-62.9166666667;song;?;1994-05-22;https://www.xeno-canto.org/230798/download
2494;230797;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;7.25;-65.0;song;07:00;1997-03-24;https://www.xeno-canto.org/230797/download
2495;230796;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;7.25;-65.0;song;09:30;1997-03-26;https://www.xeno-canto.org/230796/download
2496;230795;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;7.25;-65.0;call;09:30;1997-03-26;https://www.xeno-canto.org/230795/download
2497;230794;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;7.25;-65.0;song;07:00;1997-03-24;https://www.xeno-canto.org/230794/download
2498;230787;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;4.6;-61.5;song;07:00;2002-07-31;https://www.xeno-canto.org/230787/download
2499;230786;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;4.6;-61.5;song;06:00;2002-07-31;https://www.xeno-canto.org/230786/download
2500;230785;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;4.6;-61.5;call;07:00;2002-07-31;https://www.xeno-canto.org/230785/download
2501;230784;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;4.6;-61.5;call;07:00;2002-07-31;https://www.xeno-canto.org/230784/download
2502;216518;Northern Slaty Antshrike;Thamnophilus_punctatus_;7.5591;-60.9225;call;00:00;2009-03-15;https://www.xeno-canto.org/216518/download
2503;216517;Northern Slaty Antshrike;Thamnophilus_punctatus_;7.5591;-60.9225;call;00:00;2008-01-15;https://www.xeno-canto.org/216517/download
2504;202449;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;8.1101;-61.6714;song;?;2009-03-30;https://www.xeno-canto.org/202449/download
2505;166784;Northern Slaty Antshrike;Thamnophilus_punctatus_;6.9001;-61.2501;call;10:30;2006-12-30;https://www.xeno-canto.org/166784/download
2506;119594;Northern Slaty Antshrike;Thamnophilus_punctatus_punctatus;4.6084;-61.4026;male, song;07:00;2013-01-10;https://www.xeno-canto.org/119594/download
2507;230674;Amazonian Antshrike;Thamnophilus_amazonicus_;5.0;-66.3833333333;song;?;1993-11-01;https://www.xeno-canto.org/230674/download
2508;230673;Amazonian Antshrike;Thamnophilus_amazonicus_;5.0;-66.3833333333;song;?;1993-11-01;https://www.xeno-canto.org/230673/download
2509;163202;Amazonian Antshrike;Thamnophilus_amazonicus_;5.05;-66.2333;song;?;2009-03-09;https://www.xeno-canto.org/163202/download
2510;163201;Amazonian Antshrike;Thamnophilus_amazonicus_;5.05;-66.2333;call;?;2009-03-09;https://www.xeno-canto.org/163201/download
2511;693;Amazonian Antshrike;Thamnophilus_amazonicus_;5.05;-66.2333;song;?:?;1997-01-00;https://www.xeno-canto.org/693/download
2512;690;Amazonian Antshrike;Thamnophilus_amazonicus_;5.05;-66.2333;song;?:?;1997-01-00;https://www.xeno-canto.org/690/download
2513;230744;Streak-backed Antshrike;Thamnophilus_insignis_;5.9666666667;-61.4;song;06:00;2002-07-27;https://www.xeno-canto.org/230744/download
2514;203220;Streak-backed Antshrike;Thamnophilus_insignis_insignis;5.9507;-61.4304;song;?;2009-03-20;https://www.xeno-canto.org/203220/download
2515;66379;Streak-backed Antshrike;Thamnophilus_insignis_;5.9656;-61.3917;song by a pair;?;2010-11-30;https://www.xeno-canto.org/66379/download
2516;20088;Streak-backed Antshrike;Thamnophilus_insignis_;5.9656;-61.3917;song;8:00;2006-12-05;https://www.xeno-canto.org/20088/download
2517;5150;Streak-backed Antshrike;Thamnophilus_insignis_insignis;5.9656;-61.3917;song;12:00;2002-05-12;https://www.xeno-canto.org/5150/download
2518;354958;Streak-backed Antshrike;Thamnophilus_insignis_;5.97;-61.425;male, song;07:00;2017-01-29;https://www.xeno-canto.org/354958/download
2519;247199;Streak-backed Antshrike;Thamnophilus_insignis_;5.9507;-61.4304;song;00:00;2007-03-11;https://www.xeno-canto.org/247199/download
2520;247197;Streak-backed Antshrike;Thamnophilus_insignis_;5.9507;-61.4304;song;00:00;2015-02-11;https://www.xeno-canto.org/247197/download
2521;230745;Streak-backed Antshrike;Thamnophilus_insignis_;5.9666666667;-61.4;song;06:00;2002-07-27;https://www.xeno-canto.org/230745/download
2522;214768;Streak-backed Antshrike;Thamnophilus_insignis_;5.9507;-61.4304;song;06:30;2015-02-11;https://www.xeno-canto.org/214768/download
2523;214767;Streak-backed Antshrike;Thamnophilus_insignis_;5.9507;-61.4304;song;06:30;2015-02-09;https://www.xeno-canto.org/214767/download
2524;66378;Streak-backed Antshrike;Thamnophilus_insignis_;5.9656;-61.3917;song by a pair;?;2010-11-30;https://www.xeno-canto.org/66378/download
2525;9245;Streak-backed Antshrike;Thamnophilus_insignis_;5.9656;-61.3917;Song;?;1994-07-11;https://www.xeno-canto.org/9245/download
2526;9244;Streak-backed Antshrike;Thamnophilus_insignis_;5.9656;-61.3917;Song;?;1994-07-11;https://www.xeno-canto.org/9244/download
2527;244179;Black-crested Antshrike;Sakesphorus_canadensis_;8.8211;-70.5013;song;00:00;2010-02-01;https://www.xeno-canto.org/244179/download
2528;229143;Black-crested Antshrike;Sakesphorus_canadensis_intermedius;10.2166666667;-68.0833333333;song;09:00;1995-05-27;https://www.xeno-canto.org/229143/download
2529;229142;Black-crested Antshrike;Sakesphorus_canadensis_pulchellus;10.0333333333;-69.6666666667;song;11:00;2000-07-22;https://www.xeno-canto.org/229142/download
2530;229141;Black-crested Antshrike;Sakesphorus_canadensis_pulchellus;10.0333333333;-69.6666666667;call, song;11:00;2000-07-22;https://www.xeno-canto.org/229141/download
2531;225319;Black-crested Antshrike;Sakesphorus_canadensis_;7.5637;-69.4968;song;00:00;2012-04-01;https://www.xeno-canto.org/225319/download
2532;221001;Black-crested Antshrike;Sakesphorus_canadensis_;7.5637;-69.4968;song;00:00;2011-12-19;https://www.xeno-canto.org/221001/download
2533;220982;Black-crested Antshrike;Sakesphorus_canadensis_;7.5637;-69.4968;song;00:00;2012-04-30;https://www.xeno-canto.org/220982/download
2534;220949;Black-crested Antshrike;Sakesphorus_canadensis_;7.059;-69.494;song;00:00;2012-02-02;https://www.xeno-canto.org/220949/download
2535;11236;Black-crested Antshrike;Sakesphorus_canadensis_phainoleucus;11.9167;-69.9667;song;08:10;2006-12-22;https://www.xeno-canto.org/11236/download
2536;6209;Black-crested Antshrike;Sakesphorus_canadensis_intermedius;9.8128;-66.9401;song;?;1985-06-15;https://www.xeno-canto.org/6209/download
2537;572265;Black-crested Antshrike;Sakesphorus_canadensis_paraguanae;11.4947;-69.5128;adult, male, song;08:00;2019-01-11;https://www.xeno-canto.org/572265/download
2538;229156;Black-crested Antshrike;Sakesphorus_canadensis_pulchellus;11.3166666667;-69.6;song;07:00;1997-07-06;https://www.xeno-canto.org/229156/download
2539;229155;Black-crested Antshrike;Sakesphorus_canadensis_pulchellus;11.3166666667;-69.6;song;07:00;1997-07-06;https://www.xeno-canto.org/229155/download
2540;229154;Black-crested Antshrike;Sakesphorus_canadensis_pulchellus;11.3166666667;-69.6;call;07:00;1997-07-06;https://www.xeno-canto.org/229154/download
2541;229153;Black-crested Antshrike;Sakesphorus_canadensis_trinitatis;9.0666666667;-62.05;song;07:15;1994-10-19;https://www.xeno-canto.org/229153/download
2542;229152;Black-crested Antshrike;Sakesphorus_canadensis_trinitatis;8.5166666667;-62.4;call;10:00;1994-10-21;https://www.xeno-canto.org/229152/download
2543;229151;Black-crested Antshrike;Sakesphorus_canadensis_trinitatis;8.5166666667;-62.4;song;?;1994-10-21;https://www.xeno-canto.org/229151/download
2544;229150;Black-crested Antshrike;Sakesphorus_canadensis_intermedius;7.9166666667;-62.0;song;06:30;2002-07-24;https://www.xeno-canto.org/229150/download
